,Open,High,Low,Close,Volume
2025-01-29,404.3500061035156,404.3500061035156,390.2200012207031,397.07000732421875,4279500.0
2025-01-30,399.7300109863281,403.0799865722656,390.8500061035156,396.8699951171875,2785200.0
2025-01-31,398.3999938964844,408.1000061035156,397.3500061035156,398.07000732421875,3126200.0
2025-02-03,386.94500732421875,399.94000244140625,384.239990234375,397.57000732421875,3555200.0
2025-02-04,396.5199890136719,408.44000244140625,396.0,407.5199890136719,2865700.0
2025-02-05,408.0,419.3900146484375,405.0199890136719,417.2200012207031,3108600.0
2025-02-06,415.5,421.625,413.7239990234375,420.510009765625,2413300.0
2025-02-07,424.0,431.32501220703125,419.32000732421875,421.5899963378906,3501500.0
2025-02-10,424.7749938964844,431.90399169921875,424.4849853515625,428.9200134277344,2258800.0
2025-02-11,426.6499938964844,434.78399658203125,424.0799865722656,431.6400146484375,2323800.0
2025-02-12,425.20001220703125,437.59600830078125,424.2099914550781,434.6300048828125,2011000.0
2025-02-13,435.0,454.1300048828125,432.1969909667969,453.7699890136719,3681300.0
2025-02-14,449.4700012207031,453.4599914550781,442.8699951171875,451.739990234375,2845500.0
2025-02-17,449.4700012207031,453.4599914550781,442.8699951171875,451.739990234375,2845500.0
2025-02-18,451.6700134277344,455.44000244140625,445.2699890136719,455.3599853515625,2753400.0
2025-02-19,455.3599853515625,455.5899963378906,444.5799865722656,450.1400146484375,2415200.0
2025-02-20,441.9200134277344,442.7300109863281,418.30999755859375,436.1400146484375,4768900.0
2025-02-21,428.8599853515625,433.2300109863281,404.5400085449219,406.67999267578125,5598200.0
2025-02-24,405.489990234375,405.8999938964844,382.3399963378906,391.7200012207031,5384400.0
2025-02-25,387.2699890136719,389.0,369.30999755859375,379.75,4503800.0
2025-02-26,384.69000244140625,401.70001220703125,381.74700927734375,394.55999755859375,3421000.0
2025-02-27,401.6400146484375,406.5299987792969,380.0,380.239990234375,3223100.0
2025-02-28,379.0,390.5199890136719,377.3800048828125,389.6600036621094,3773100.0
2025-03-03,399.0,404.6000061035156,378.3399963378906,382.7300109863281,5065000.0
2025-03-04,376.9750061035156,396.1600036621094,370.5799865722656,390.1600036621094,8045100.0
2025-03-05,361.67999267578125,367.32000732421875,343.0,365.44000244140625,15958100.0
2025-03-06,356.5799865722656,371.7200012207031,345.82000732421875,347.7300109863281,5613700.0
2025-03-07,344.55999755859375,347.7300109863281,318.0400085449219,333.5,6869400.0
2025-03-10,322.6499938964844,323.94500732421875,303.7900085449219,308.8599853515625,6997000.0
2025-03-11,310.4100036621094,339.0,308.0,329.75,8352500.0
2025-03-12,343.5899963378906,347.7300109863281,336.760009765625,346.760009765625,5123900.0
2025-03-13,346.57000732421875,347.8349914550781,330.625,332.5299987792969,4349600.0
2025-03-14,338.510009765625,354.5,337.1400146484375,353.7349853515625,4365500.0
2025-03-17,353.0,370.8599853515625,352.5660095214844,364.8299865722656,4255100.0
2025-03-18,362.1000061035156,368.4670104980469,356.7099914550781,363.1499938964844,3185600.0
2025-03-19,366.2200012207031,381.260009765625,362.2560119628906,375.04998779296875,4056600.0
2025-03-20,371.2799987792969,377.489990234375,364.4599914550781,369.0299987792969,2883000.0
2025-03-21,358.9100036621094,372.19000244140625,353.0299987792969,362.239990234375,8119500.0
2025-03-24,370.0,373.6300048828125,361.6600036621094,372.6400146484375,4146900.0
2025-03-25,378.0799865722656,392.6940002441406,377.0,384.95001220703125,4258400.0
2025-03-26,383.8949890136719,384.77301025390625,370.3599853515625,371.4100036621094,3275300.0
2025-03-27,368.7200012207031,371.4599914550781,360.2799987792969,366.55999755859375,2666100.0
2025-03-28,365.82000732421875,367.6400146484375,353.4800109863281,357.1099853515625,3457500.0
2025-03-31,345.7850036621094,353.6400146484375,337.8900146484375,352.5799865722656,3297000.0
2025-04-01,358.94000244140625,363.1700134277344,351.25,362.3800048828125,2682100.0
2025-04-02,353.1600036621094,376.2699890136719,353.02899169921875,371.489990234375,2472000.0
2025-04-03,350.9419860839844,360.9100036621094,341.80999755859375,347.3900146484375,4304400.0
2025-04-04,328.0199890136719,334.0450134277344,310.30999755859375,321.6300048828125,7032800.0
2025-04-07,300.05999755859375,341.7699890136719,298.0,324.3599853515625,6299600.0
2025-04-08,342.7099914550781,351.05999755859375,318.3800048828125,325.0400085449219,5300600.0
2025-04-09,324.6000061035156,382.6499938964844,324.489990234375,378.010009765625,7657000.0
2025-04-10,369.0,375.98699951171875,354.2040100097656,368.6099853515625,4552600.0
2025-04-11,366.9800109863281,378.7900085449219,360.65399169921875,377.8999938964844,3383300.0
2025-04-14,386.9549865722656,389.25299072265625,372.82000732421875,378.6600036621094,3048000.0
2025-04-15,383.3999938964844,400.0199890136719,379.6700134277344,392.79998779296875,5204800.0
2025-04-16,386.1099853515625,395.3500061035156,373.4800109863281,379.8399963378906,4186700.0
2025-04-17,383.79998779296875,384.94000244140625,373.10101318359375,375.6199951171875,2098300.0
2025-04-18,383.79998779296875,384.94000244140625,373.10101318359375,375.6199951171875,2098300.0
2025-04-21,363.79998779296875,372.0899963378906,355.6600036621094,362.69000244140625,2904900.0
2025-04-22,368.8399963378906,374.7099914550781,362.8999938964844,368.45001220703125,2577100.0
2025-04-23,382.5,396.30499267578125,382.5,385.75,3580600.0
2025-04-24,386.0,414.8489990234375,386.0,414.04998779296875,4624900.0
2025-04-25,414.69000244140625,425.7349853515625,412.6000061035156,424.8800048828125,3335500.0
2025-04-28,424.8399963378906,428.0,415.3299865722656,423.0799865722656,2798700.0
